id|text|experiencer|emotion|target|cause|selected
47e41fff|Facebook raising pay and support services for thousands of contractors and content moderators|[]|surprise|"[[""pay and support services""]]"|"[[""pay and support services for thousands of contractors and content moderators""]]"|True
697f9cab|Fed cuts interest rates for first time in a decade: why it matters|[]|surprise|[[]]|"[[""cuts interest rates for first time in a decade""]]"|True
603efc26|Free tickets to see Rams and Chargers practice at SoCal training camps|[]|surprise|"[[""chargers""]]"|"[[""free tickets to see rams and chargers""]]"|True
fdc41f64|Gavin Newsom Opens $50 million Donor Network to Kamala Harris|"[""gavin newsom""]"|surprise|"[[""opens $50 million donor network to kamala harris""]]"|"[[""opens $50 million donor network to kamala harris""]]"|True
cd677108|Ghanaian teacher: 'Dancing makes students relate to me'|"[""ghanaian teacher""]"|surprise|"[[""dancing makes students relate to me""]]"|"[[""'dancing makes students relate to me'""]]"|True
432cbdb9|Hawley Plan to Regulate Tech’s Political Bias Tops Policy Ideas Poll|[]|surprise|"[[""tech’s political bias tops policy ideas poll""]]"|"[[""tech’s political bias tops policy ideas poll""]]"|True
8ece963d|Here’s What’s New on (and Leaving) Netflix in May 2019|[]|surprise|[[]]|[[]]|True
2bba3d84|Hillary Clinton Wins Fight for $12 Minimum Wage|"[""hillary clinton""]"|surprise|"[[""fight for $12 minimum wage""]]"|"[[""fight for $12 minimum wage""]]"|True
7f337c37|Holiday review – an unlovely sojourn around the twisted male psyche|[]|sadness|[[]]|"[[""an unlovely sojourn around the twisted male psyche""]]"|True
0e3565ce|Horror as climber in his 50s plunges to his death while scaling the highest mountain in Ireland|[]|fear|"[[""scaling the highest mountain in ireland""]]"|"[[""scaling the highest mountain in ireland""]]"|True
7be16b1c|House Approves “Sweeping” Provisions That Target Toxic “Forever Chemicals”|[]|surprise|"[[""house""]]"|"[[""“sweeping” provisions that target toxic “forever chemicals”""]]"|True
fc58dee0|House bill would make World Cup funds contingent on equal pay|[]|surprise|"[[""funds contingent on equal pay"",""world cup funds contingent on equal pay""]]"|"[[""funds contingent on equal pay"",""world cup funds contingent on equal pay""]]"|True
f448ebd5|Ilhan Omar in Her Own Words: I Know What Hate Feels Like|"[""ilhan omar""]"|anger|"[[""i know what hate feels like""]]"|"[[""in her own words: i know what hate feels like""]]"|True
9b5ce235|India launches historic mission to the Moon|"[""india""]"|surprise|"[[""moon""]]"|"[[""historic mission to the moon""]]"|True
ac3c4003|Iran Seizes Multiple Oil Tankers Near Persian Gulf|"[""iran""]"|surprise|"[[""multiple oil tankers near persian gulf""]]"|"[[""multiple oil tankers near persian gulf""]]"|True
bf76e09c|Israel strikes Gaza targets in response to Palestinian heavy rocket fire|"[""israel""]"|anger|"[[""gaza""]]"|"[[""response to palestinian heavy rocket fire""]]"|True
228ec783|I’ve Spent Decades Talking to Parents About Vaccines. It’s Time for a Change.|[]|surprise|"[[""talking to parents about vaccines. it’s time for a change.""]]"|"[[""talking to parents about vaccines. it’s time for a change.""]]"|True
bb9a9607|Jeweller sells £4,250 Meghan Markle nappy-cream lid|"[""jeweller""]"|surprise|"[[""sells £4,250 meghan markle nappy-cream lid"",""meghan markle""]]"|"[[""sells £4,250 meghan markle nappy-cream lid""]]"|True
586183f7|Johnson heads Tory leadership contest after first round|"[""johnson""]"|surprise|[[]]|"[[""heads tory leadership contest after first round""]]"|True
f771868a|Julian Castro spotlights housing, homelessness at labor forum for 2020 candidates|"[""julian castro""]"|surprise|"[[""homelessness at labor forum for 2020 candidates""]]"|"[[""homelessness at labor forum for 2020 candidates""]]"|True
06127ee9|June gold tacks on 30 cents to settle at $1,279.70/oz|"[""gold"",""june""]"|surprise|"[[""tacks on 30 cents""],[""on 30 cents to settle at $1,279.70/oz""]]"|"[[""june gold tacks on 30 cents to settle at $1,279.70/oz""]]"|True
57612ce8|Kenyan Teacher Who Gives Away 80% Of His Salary To Help His Students Wins $1 Million Prize|"[""kenyan teacher""]"|surprise|"[[""wins $1 million prize""]]"|"[[""wins $1 million prize""]]"|True
4899a1d4|Let Trump Have His Birthday Party for America|"[""trump""]"|joy|"[[""birthday party for america""]]"|"[[""birthday party for america""]]"|True
d258048d|Liberal Filmmaker Explodes at Van Drew (D)|"[""liberal filmmaker""]"|disgust|"[[""van drew""]]"|"[[""explodes at van drew (d)""]]"|True
37448ada|MORE WINNING: GM Announces $700 Million Investment In Ohio, Hiring 450 Workers|"[""gm""]"|surprise|"[[""gm announces $700 million investment in ohio, hiring 450 workers""]]"|"[[""gm announces $700 million investment in ohio, hiring 450 workers""]]"|True
e20b93a2|Maher: Casual Debate Viewer Would Think Democrats ‘Really, Really Care About Illegal Immigrants’|"[""maher""]"|disgust|"[[""debate viewer would think democrats""]]"|"[[""debate viewer would think democrats""]]"|True
5d5121ce|Maine Gov. Signs Bill Allowing Non-Doctors to Perform Abortions|"[""maine gov""]"|surprise|"[[""non-doctors""]]"|"[[""perform abortions""]]"|True
a3b29ab5|Malawi's antibiotics crisis: Why the drugs don't work for some|"[""malawi""]"|surprise|"[[""why the drugs don't work for some""]]"|"[[""why the drugs don't work for some""]]"|True
f323bc5b|Men Notice Elderly Woman Eating Alone, Invite Her To Join Them|"[""men""]"|surprise|"[[""invite her to join them""]]"|"[[""invite her to join them""]]"|True
716acf7f|Micron stock price target raised to $36 from $32 at CFRA|"[""micron""]"|surprise|"[[""micron stock price target raised to $36 from $32 at cfra""]]"|"[[""micron stock price target raised to $36 from $32 at cfra""]]"|True
97110f1f|Mueller: Report did not exonerate Trump|"[""mueller""]"|surprise|"[[""trump""]]"|"[[""report did not exonerate trump""]]"|True
46028579|NASA Is Offering $18,500 to Lie in Bed for 60 Days|"[""nasa""]"|surprise|"[[""lie in bed for 60 days""]]"|"[[""lie in bed for 60 days""]]"|True
8a0fcfcf|No-deal Brexit under fire: Parliament grabs brakes against Boris Johnson|"[""brexit""]"|fear|"[[""parliament grabs brakes against boris johnson""]]"|"[[""parliament grabs brakes against boris johnson""]]"|True
ce9f796b|Nolte: Massive Viewership Collapse Drops CNN Prime Time to 15th Place|"[""nolte""]"|surprise|"[[""cnn""]]"|"[[""drops cnn prime time to 15th place""]]"|True
7fdb851b|One year after car crash at the Memorial, Bud Cauley is staging a remarkable comeback|"[""bud cauley""]"|surprise|"[[""staging a remarkable comeback""]]"|"[[""staging a remarkable comeback""]]"|True
f223de70|Parents of 16-year-old who was fatally shot by L.A. police reach $200,000 settlement|[]|surprise|"[[""fatally shot by l.a. police reach $200,000 settlement""]]"|"[[""fatally shot by l.a. police reach $200,000 settlement""]]"|True
2aa8234f|RAAF pilots are taught to think of women during bombing operations|"[""raaf pilots""]"|surprise|"[[""women during bombing operations"",""think of women during bombing operations""]]"|"[[""women during bombing operations"",""think of women during bombing operations""]]"|True
2532134e|Saudi Arabia Plans To Let Women Leave The Country Without The Permission Of A Man|"[""saudi arabia""]"|surprise|"[[""saudi arabia""]]"|"[[""leave the country without the permission of a man""]]"|True
804dfafd|Scientists turn wood into a material that reflects heat, is as strong as steel|"[""scientists""]"|surprise|"[[""strong as steel""]]"|"[[""strong as steel""]]"|True
f8056fad|Sri Lankan Government Blocks Social Media Access Over Alleged Fake News|[]|surprise|[[]]|"[[""blocks social media access over alleged fake news""]]"|True
f4c7894d|Texas church targeted in mass shooting opens new sanctuary|"[""texas church""]"|surprise|"[[""targeted in mass shooting opens new sanctuary""]]"|"[[""targeted in mass shooting opens new sanctuary""]]"|True
efa4615c|The Corporate Campaign to Kill Bernie’s Medicare for All Bill Is Here|[]|surprise|"[[""kill bernie’s medicare for all bill is here""]]"|"[[""the corporate campaign to kill bernie’s medicare for all bill is here""]]"|True
43d50e85|The Images Coming out of Hong Kong Are Simply Jawdropping|[]|fear|"[[""Images Coming out of Hong Kong""]]"|"[[""the images coming out of hong kong""]]"|True
e3feca4a|The Senate just extended the September 11th Victim Compensation Fund through 2090|[]|surprise|"[[""the september 11th victim compensation fund through 2090"",""the senate""]]"|"[[""the september 11th victim compensation fund through 2090"",""extended the september 11th victim compensation fund through 2090""]]"|True
7fcfee75|The U.S. soccer team is just one part of a larger wave of female activism|"[""the u.s. soccer""]"|surprise|"[[""female activism""]]"|"[[""female activism""]]"|True
9056283c|Trump can’t even get the Russia thing right anymore|"[""trump""]"|disgust|"[[""russia""]]"|"[[""can’t even get the russia thing right anymore""]]"|True
8a36271e|Trump says he is confident Mexico will enforce new immigration deal|"[""trump""]"|surprise|"[[""mexico""],[""will enforce new immigration deal""]]"|"[[""he is confident mexico will enforce new immigration deal""]]"|True
cedf3560|Trump’s GOP takes its corruption to a whole new level|"[""trump’s gop""]"|disgust|"[[""corruption to a whole new level"",""takes its corruption to a whole new level""]]"|"[[""corruption to a whole new level"",""takes its corruption to a whole new level""]]"|True
33cd99cd|Twitter Bans ‘Dehumanizing Language’ Against Religions|"[""twitter""]"|disgust|"[[""religions""]]"|"[[""bans ‘dehumanizing language’ against religions""]]"|True
6276e7ce|U.S. Secretary of State Mike Pompeo says 'several' Americans have been killed in the Easter Sunday b|"[""mike pompeo""]"|sadness|"[[""americans""],[""killed in the easter sunday""]]"|"[[""'several' americans have been killed in the easter sunday b""]]"|True
297dd680|UN Bows To U.S. Demands, Waters Down Resolution To Help Survivors Of Sexual Violence In War|"[""un""]"|surprise|"[[""u.s.""]]"|"[[""waters down resolution to help survivors of sexual violence in war""]]"|True
09985900|US Wants 2 Years to ID Migrant Kids Separated from Families|"[""us""]"|surprise|"[[""migrant kids""]]"|"[[""separated from families""]]"|True
052dc6fd|Ukraine Election: Comedian Trounces President, Exit Poll Shows|[]|joy|"[[""exit poll shows""]]"|"[[""exit poll shows""]]"|True
861bed17|Venezuela: Red Cross brokers Maduro-Guaidó deal to allow aid delivery|"[""venezuela""]"|surprise|"[[""red cross brokers maduro-guaidó deal to allow aid delivery""]]"|"[[""red cross brokers maduro-guaidó deal to allow aid delivery""]]"|True
49eade06|Warren Helped Confirm Clueless Obama Bundlers as Ambassadors|"[""warren""]"|surprise|"[[""obama""]]"|"[[""helped confirm clueless obama bundlers as ambassadors""]]"|True
364fcaf0|Watch Halle Berry KICK A** in a promo video for future Academy Award Best Picture winner ‘John Wick: Chapter 3’|"[""halle berry""]"|surprise|"[[""academy award best picture winner ‘john wick: chapter 3’""]]"|"[[""academy award best picture winner ‘john wick: chapter 3’""]]"|True
a4757193|Waters: The Public Will 'Push on' Congress to Impeach Trump and 'We're Going to Have to Do It'|"[""waters"",""congress""]"|surprise|"[[""trump""]]"|"[[""trump""]]"|True
139cd513|We asked all the 2020 Democrats how they’d fix child care. Here’s what they said.|"[""democrats""]"|surprise|"[[""democrats""]]"|"[[""here’s what they said.""],[""how they’d fix child""]]"|True
c3390648|With Craig Indictment, Mueller Probe Sends Ripples Through the Swamp|[]|disgust|"[[""mueller probe sends ripples through the swamp""]]"|"[[""mueller probe sends ripples through the swamp""]]"|True
48f7a415|‘American Taliban’ to be released from prison Thursday|"[""‘american taliban’""]"|surprise|"[[""to be released from prison thursday""]]"|"[[""to be released from prison thursday""]]"|True
5e8c8104|‘Stunning’: Mormon Church decides same-sex couples are no longer heretics — and their children can now be baptized|"[""mormon church""]"|surprise|"[[""decides same-sex couples are no longer heretics — and their children can now be baptized""]]"|"[[""decides same-sex couples are no longer heretics — and their children can now be baptized""]]"|True
e947839a|‘They would get killed’: The weather forecast that saved Apollo 11|[]|surprise|"[[""the weather forecast that saved apollo 11""]]"|"[[""the weather forecast that saved apollo 11""]]"|True
c0a940ab|13-Year-Old Boy Buys His Struggling Mom A Car|"[""13-year-old boy""]"|surprise|"[[""buys his struggling mom a car""]]"|"[[""buys his struggling mom a car""]]"|True
c6a89639|Church Raises $100,000 To Pay Off College Debt For 34 Students|"[""church""]"|surprise|"[[""34 students""]]"|"[[""raises $100,000 to pay off college debt""]]"|True
ef4434b6|England would be better off without Scotland, Tory candidate said|"[""england"",""scotland""]"|sadness|"[[""tory candidate said""]]"|"[[""tory candidate said""]]"|True
9eb61b90|Hospital Staff Helps Teens Go To Prom After Car Accident|"[""hospital staff""]"|joy|"[[""teens""]]"|"[[""after car accident""]]"|True
d7aa718d|ISIS Lost Its Home, But Economic Empire Stands|"[""isis""]"|surprise|"[[""but economic empire stands""]]"|"[[""but economic empire stands""]]"|True
9f748cb9|Mick Jagger back on stage three months after heart surgery|"[""mick jagger""]"|surprise|[[]]|"[[""back on stage three months after heart surgery""]]"|True
c987e9be|Port Allen murder suspect suffocated his mother by shoving rag down her throat, authorities say|[]|disgust|[[]]|"[[""suffocated his mother by shoving rag down her""]]"|True
f5928289|Take a MILLION seats! Conservative women OWN Sen. Patty Murray for equating abortion with ‘control’ and DAMN|"[""patty murray""]"|fear|"[[""equating abortion with ‘control’ and damn""]]"|"[[""for equating abortion with ‘control’ and damn"",""equating abortion with ‘control’ and damn""]]"|True
e9bf954f|Teens Assist Elderly Man Who Fell And Walk Him Home To Clean His Wounds|"[""teens""]"|surprise|"[[""man who""]]"|"[[""him home to clean his wounds""],[""man who""]]"|True
851dd190|The Undefeated Accuses White Sports Fans of Dehumanizing Black Athletes|"[""undefeated"",""white sports fans""]"|disgust|"[[""black athletes""],[""white sports fans""]]"|"[[""accuses white sports fans of dehumanizing black athletes"",""dehumanizing black athletes""]]"|True
89f10849|"Congress May Not Bar Registration of ""Immoral or Scandalous"" Trademarks—But ""Vulgar or Profane"" Marks, Maybe"|"[""congress""]"|disgust|"[[""immoral or scandalous\\""\\"" trademarks—but \\""\\""vulgar or profane\\""\\"" marks, maybe\\""""]]"|"[[""immoral or scandalous\\""\\"" trademarks—but \\""\\""vulgar or profane\\""\\"" marks, maybe\\""""]]"|True
